X,Y,OBJECTID,Watershed,Waterbody,Latitude,Longitude,Collection,SampleDept,FTS42,FTS42Flag,FTS62,FTS62Flag,FTS82,FTS82Flag,FOSA,FOSAFlag,NEtFOSAA,NMeFOSAA,PFBA,PFBAFlag,PFBS,PFBSFlag,PFDA,PFDAFlag,PFDoA,PFDoAFlag,PFDS,PFDSFlag,PFHpA,PFHpAFlag,PFHpS,PFHpSFlag,PFHxA,PFHxAFlag,PFHxS,PFHxSFlag,PFNA,PFNAFlag,PFNS,PFNSFlag,PFOA,PFOAFlag,PFOS,PFOSFlag,PFPeA,PFPeAFlag,PFPeS,PFPeSFlag,PFTeA,PFTeAFlag,PFTriA,PFTriAFlag,PFUnA,PFUnAFlag,PF3ONS9Cl,ADONA,ADONAFlag,GenX,GenXFlag,FTCA53,NEtFOSAAFlag,NMeFOSAAFlag,PF3OUdS11Cl,PF3OUdS11ClFlag,PF3ONS9ClFlag,FTCA53Flag
-86.3895239997328,42.0099239996929,373,St. Joseph,St. Joseph River,42.009924,-86.389524,2018/09/19 00:00:00+00, ,4.3,K,1.6,K,1.6,K,0.29,K,1.6,2.6,2.7, ,1.4,J,0.26,K,0.45,K,0.26,K,0.56,J,0.16,K,1.5,J,1.2,J B,0.32,J,0.13,K,1.6, ,7.4, ,1.8, ,0.25,K,0.24,K,1.1,K,0.91,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-86.26694800025,41.8391099997268,374,St. Joseph,St. Joseph River,41.83911,-86.266948,2018/09/19 00:00:00+00, ,4.3,K,2.9,J,1.7,K,0.29,K,1.6,2.6,2.5, ,1.8, ,0.26,K,0.46,K,0.27,K,0.67,J,0.16,K,1.7, ,1.6,J B,0.37,J,0.13,K,1.8, ,42, ,2.2, ,0.32,J,0.24,K,1.1,K,0.91,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.3343669996373,41.9814230001714,375,St. Joseph,St. Joseph River,41.981423,-85.334367,2018/09/19 00:00:00+00, ,4.8,K,1.8,K,1.8,K,0.32,K,1.7,2.8,2, ,1.2,J,0.28,K,0.5,K,0.29,K,0.26,J,0.17,K,0.83,J,0.58,J B,0.25,K,0.15,K,0.88,J,1.3,J,0.88,J,0.27,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-86.4899999999,42.1150660000959,376,St. Joseph,St. Joseph River,42.115066,-86.49,2018/09/19 00:00:00+00, ,4.1,K,3.4,J,1.6,K,0.28,K,1.5,2.5,2.4, ,1.3,J,0.25,K,0.43,K,0.25,K,0.83,J,0.15,K,1.4,J,1.4,J B,0.69,J,0.13,K,2.3, ,12, ,1.8, ,0.24,K,0.23,K,1,K,0.87,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-86.328617999621,41.9563919996911,377,St. Joseph,St. Joseph River,41.956392,-86.328618,2018/09/19 00:00:00+00, ,4.1,K,11,J,1.6,K,0.27,K,1.5,2.4,2.9, ,1.9, ,0.24,K,0.43,K,0.25,K,1.5,J,0.19,J,2, ,2.5,B,1.3,J,0.13,K,2.7, ,8.4, ,2, ,0.47,J,0.23,K,1,K,0.86,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2042129996302,42.0433390000948,378,St. Joseph,St. Joseph River,42.043339,-85.204213,2018/09/19 00:00:00+00, ,6.9,K,2.7,K,2.7,K,0.47,K,2.5,4.1,2.7, ,1.8,J,0.41,K,0.73,K,0.43,K,0.51,J,0.25,K,1.2,J,0.73,J B,0.36,K,0.21,K,1.1,K,0.72,K,1.2,J,0.4,K,1.1,J,1.7,K,1.5,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.4587810002429,41.9999429998696,379,St. Joseph,St. Joseph River,41.999943,-85.458781,2018/09/19 00:00:00+00, ,4.2,K,1.6,K,1.6,K,0.28,K,1.5,2.5,1.8, ,0.87,J,0.25,K,0.44,K,0.26,K,0.69,J,0.15,K,0.62,J,0.46,J B,0.22,K,0.13,K,0.68,K,1.8, ,0.86,J,0.24,K,0.23,K,1,K,0.89,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.7919339996543,41.7602560002143,380,St. Joseph,St. Joseph River,41.760256,-85.791934,2018/09/19 00:00:00+00, ,4.2,K,1.6,K,1.6,K,0.28,K,1.5,2.5,2.1, ,0.9,J,0.25,K,0.44,K,0.26,K,0.74,J,0.15,K,1.2,J,0.59,J B,0.22,K,0.13,K,1.5,J,3.4, ,0.82,J,0.24,K,0.23,K,1,K,0.88,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.302718999782,41.9724389995602,381,St. Joseph,St. Joseph River,41.972439,-85.302719,2018/09/19 00:00:00+00, ,5,K,1.9,K,1.9,K,0.34,K,1.8,3,2, ,1.2,J,0.3,K,0.53,K,0.31,K,1,J,0.18,K,0.69,J,0.53,J B,0.29,J,0.15,K,1.1,J,3.2, ,0.95,J,0.29,K,0.28,K,1.2,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.6339090004,41.9275499997328,382,St. Joseph,St. Joseph River,41.92755,-85.633909,2018/09/19 00:00:00+00, ,4.2,K,1.6,K,1.6,K,0.28,K,1.5,2.5,2.3, ,0.87,J,0.25,K,0.44,K,0.26,K,0.82,J,0.15,K,0.83,J,0.66,J B,0.35,J,0.13,K,1.5,J,2.7, ,0.94,J,0.24,K,0.23,K,1.1,K,0.89,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-86.2671679996035,41.7742899998836,383,St. Joseph,St. Joseph River,41.77429,-86.267168,2018/09/19 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.33,K,1.8,2.9,2.3, ,1.5,J,0.29,K,0.52,K,0.3,K,0.81,J,0.18,K,1.7,J,1.5,J B,0.28,J,0.15,K,1.6,J,2, ,1.7,J,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-86.4706780000896,42.1116770002934,384,St. Joseph,St. Joseph River,42.111677,-86.470678,2018/09/19 00:00:00+00, ,4.4,K,1.7,K,1.7,K,0.3,K,1.6,2.6,3.1, ,1.8, ,0.26,K,0.47,K,0.27,K,0.64,J,0.16,K,1.3,J,1.1,J B,0.26,J,0.14,K,1.1,J,1.9, ,1.9, ,0.26,K,0.25,K,1.1,K,0.94,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-86.4687700002353,42.1158969997468,385,St. Joseph,Paw Paw River,42.115897,-86.46877,2018/09/19 00:00:00+00, ,4.3,K,1.7,K,1.7,K,0.29,K,1.6,2.6,2, ,1.1,J,0.26,K,0.45,K,0.26,K,1,J,0.16,K,0.93,J,0.55,J B,0.24,J,0.13,K,4.3, ,3.8, ,0.96,J,0.25,K,0.24,K,1.1,K,0.91,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2611750004259,42.3259030003233,386,Kalamazoo,Helmer Creek,42.325903,-85.261175,2018/12/20 00:00:00+00, ,0.88,K,0.88,K,1.8,K,0.44,K,0.88,0.88,6.8, ,5.9, ,0.79,K,0.44,K,0.53,K,6.6, ,0.37,J,22, ,53, ,0.38,J,0.53,K,6.6, ,5.5, ,17, ,6.7, ,0.26,K,0.35,K,0.35,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.236887000035,42.3387520002047,387,Kalamazoo,Helmer Creek,42.338752,-85.236887,2018/12/20 00:00:00+00, ,0.9,K,1.5,J,1.8,K,0.45,K,0.9,0.9,14, ,13, ,0.81,K,0.45,K,0.54,K,13, ,2, ,39, ,130, ,2.3, ,0.54,K,21, ,61, ,34, ,16, ,0.27,K,0.36,K,0.36,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2508249997739,42.3298950000543,388,Kalamazoo,Helmer Creek,42.329895,-85.250825,2018/12/20 00:00:00+00, ,0.9,K,1.9, ,1.8,K,0.45,K,0.9,0.9,10, ,11, ,0.81,K,0.45,K,0.54,K,13, ,2.8, ,41, ,130, ,3.1, ,0.54,K,17, ,98, ,30, ,13, ,0.27,K,0.36,K,0.36,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2724260003596,42.3188630003273,389,Kalamazoo,Helmer Creek tributary,42.318863,-85.272426,2018/12/20 00:00:00+00, ,0.85,K,6.3, ,1.7,K,0.43,K,0.85,0.85,9.9, ,4.1, ,0.77,K,0.43,K,0.51,K,11, ,1.5,J,25, ,51, ,1.3,J,0.51,K,11, ,44, ,32, ,3.6, ,0.26,K,0.34,K,0.34,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.275308000164,42.3185429999596,390,Kalamazoo,Helmer Creek Tributary,42.318543,-85.275308,2018/12/20 00:00:00+00, ,0.86,K,1.1,J,1.7,K,0.43,K,0.86,0.86,9.6, ,10, ,0.77,K,0.43,K,0.51,K,10, ,1.6,J,35, ,96, ,1.7,J,0.51,K,18, ,54, ,26, ,12, ,0.26,K,0.34,K,0.34,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2557549995935,42.3454195001099,391,Kalamazoo,Kalamazoo River,42.3454195,-85.255755,2018/12/20 00:00:00+00, ,0.89,K,0.89,K,1.8,K,0.45,K,0.89,0.89,2.7,J,2, ,0.8,K,0.45,K,0.54,K,1.5, ,0.36,K,4.1, ,12, ,0.36,K,0.54,K,2.6, ,5.7, ,3.7,J,1.6,J,0.27,K,0.36,K,0.36,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2325060003516,42.3375850003475,392,Kalamazoo,Kalamazoo River,42.337585,-85.232506,2018/12/20 00:00:00+00, ,0.97,K,0.97,K,1.9,K,0.48,K,0.97,0.97,1.9,K,0.67,J,0.87,K,0.48,K,0.58,K,0.39,K,0.39,K,0.71,J,0.5,J,0.39,K,0.58,K,0.51,J,0.55,J,1.9,K,0.39,K,0.29,K,0.39,K,0.39,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2515499999325,42.3285469999441,393,Kalamazoo,Beaver Dam Pond,42.328547,-85.25155,2018/12/20 00:00:00+00, ,0.84,K,1.7, ,1.7,K,0.42,K,0.84,0.84,10, ,11, ,0.76,K,0.42,K,0.5,K,12, ,2, ,42, ,120, ,2, ,0.5,K,16, ,65, ,30, ,13, ,0.25,K,0.34,K,0.34,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2683929996372,42.3255880001861,394,Kalamazoo,Helmer Creek,42.325588,-85.268393,2018/12/20 00:00:00+00, ,0.84,K,0.84,K,1.7,K,0.42,K,0.84,0.84,5.6, ,3.9, ,0.76,K,0.42,K,0.5,K,4.7, ,0.46,J,13, ,42, ,0.42,J,0.5,K,5.2, ,10, ,12, ,4.1, ,0.25,K,0.34,K,0.34,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.7797229997166,43.6054580000867,395,Chippewa,Chippewa River,43.605458,-84.779723,2018/10/25 00:00:00+00, ,5.3,K,2,K,2,K,0.35,K,1.9,3.1,2.8, ,0.76,J,0.31,K,0.56,K,0.32,K,0.62,J,0.19,K,0.71,J,0.43,J B,0.27,K,0.16,K,0.86,K,0.55,J,0.49,K,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.767802000362,43.6249260003347,396,Chippewa,Chippewa River,43.624926,-84.767802,2018/10/25 00:00:00+00, ,5.2,K,2,K,2,K,0.35,K,1.9,3.1,3.6, ,0.76,J,0.31,K,0.55,K,0.32,K,0.34,J,0.19,K,0.77,J,0.55,J B,0.27,K,0.16,K,0.99,J,0.54,J,0.49,K,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.7794739999251,43.6189249996891,397,Chippewa,Chippewa River,43.618925,-84.779474,2018/10/25 00:00:00+00, ,5.2,K,2,K,2,K,0.35,K,1.9,3.1,2, ,0.79,J,0.31,K,0.55,K,0.32,K,0.55,J,0.19,K,0.9,J,0.41,J B,0.27,K,0.16,K,0.84,K,0.56,J,0.49,K,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.778874000135,43.6159310001156,398,Chippewa,Point Source,43.615931,-84.778874,2018/10/25 00:00:00+00, ,5.5,K,2.1,K,2.1,K,0.59,J,2,3.4,8.2, ,5.2, ,1.1,J,0.58,K,0.34,K,2.6, ,0.2,K,16, ,3.3,B,0.95,J,0.17,K,5.5, ,6.8, ,11, ,0.32,K,0.31,K,1.4,K,1.2,K, , ,Not Measured, ,Not Measured, ,K,J, ,Not Measured,Not Measured,Not Measured
-85.4198920001157,42.4110159997886,399,Kalamazoo,Gull Lake,42.411016,-85.419892,2018/07/26 00:00:00+00, ,4.7,K,1.8,K,1.8,K,0.32,K,1.7,2.8,2.6,CI,1,J,0.28,K,0.5,K,0.29,K,0.6,J,0.17,K,0.73,J,0.92,J B,0.38,J,0.14,K,1.3,J,0.91,J,0.53,J,0.27,K,0.26,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.4306790002356,42.4236580000168,400,Kalamazoo,Gull Lake,42.423658,-85.430679,2018/07/26 00:00:00+00, ,4.7,K,1.8,K,1.8,K,0.31,K,1.7,2.8,2.3,CI,0.93,J,0.28,K,0.49,K,0.29,K,0.61,J,0.17,K,0.66,J,0.94,J B,0.38,J,0.14,K,1.2,J,0.73,J,0.53,J,0.27,K,0.26,K,1.2,K,0.99,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.4017499998625,42.378210999638,401,Kalamazoo,Gull Lake,42.378211,-85.40175,2018/07/26 00:00:00+00, ,4.6,K,1.8,K,1.8,K,0.31,K,1.7,2.7,2.3,CI,1,J,0.28,J,0.48,K,0.28,K,0.52,J,0.17,K,0.74,J,1.2,J B,0.57,J,0.14,K,1.4,J,1,J,0.48,J,0.26,K,0.25,K,1.1,K,0.96,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-82.8908030000584,42.6128440000506,402,Clinton,Greiner Drain,42.612844,-82.890803,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.35,K,0,0,12, ,5.9, ,1.5,J,0.55,K,0.32,K,14, ,1.4,J,26, ,31,B,2.8, ,0,Not Measured,16, ,43, ,31, ,0,Not Measured,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.8722950000142,42.5771820003491,403,Clinton,Clinton Spillway,42.577182,-82.872295,2018/02/14 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.3,K,0,0,6.1, ,4.1, ,0.39,J,0.48,K,0.28,K,1.9, ,0.17,K,5.7, ,4.1,B,0.61,J,0,Not Measured,5.7, ,4.6, ,4.8, ,0,Not Measured,0.25,K,1.1,K,0.96,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9094690001942,42.5960229995619,404,Clinton,Clinton River,42.596023,-82.909469,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.38,K,0,0,6, ,4.5, ,0.33,K,0.59,K,0.35,K,1.8,J,0.21,K,5.9, ,3.6,B,0.54,J,0,Not Measured,4.3, ,4.3, ,4.9, ,0,Not Measured,0.31,K,1.4,K,1.2,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.8545500000824,42.5907330002278,405,Clinton,Clinton River,42.590733,-82.85455,2018/02/14 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.34,K,0,0,5.3, ,3.9, ,0.3,K,0.53,K,0.31,K,2, ,0.22,J,5.8, ,3.7,B,0.52,J,0,Not Measured,9.6, ,5, ,4.8, ,0,Not Measured,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.8740520000997,42.5840040001845,406,Clinton,Clinton River,42.584004,-82.874052,2018/02/14 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.34,K,0,0,6, ,4.3, ,0.39,J,0.54,K,0.31,K,1.7,J,0.19,K,5.7, ,4.1,B,0.54,J,0,Not Measured,6.8, ,4.7, ,4.5, ,0,Not Measured,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.8835809997633,42.5849180000657,407,Clinton,Clinton River,42.584918,-82.883581,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.36,K,0,0,6, ,4.3, ,0.32,K,0.56,K,0.33,K,2, ,0.19,K,6, ,3.8,B,0.55,J,0,Not Measured,4, ,4.6, ,5.1, ,0,Not Measured,0.3,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.8484660001058,42.5625100000365,408,Clinton,Clinton Spillway,42.56251,-82.848466,2018/02/14 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.31,K,0,0,5.9, ,4.4, ,0.31,J,0.49,K,0.28,K,1.9, ,0.17,K,5.7, ,3.9,B,0.56,J,0,Not Measured,6, ,5, ,4.9, ,0,Not Measured,0.26,K,1.2,K,0.98,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.7962820002141,42.5947609998203,409,Clinton,Clinton River,42.594761,-82.796282,2018/02/14 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.32,K,0,0,1.9, ,0.53,J,0.28,K,0.5,K,0.29,K,0.62,J,0.17,K,1.5,J,1.7,J B,0.25,K,0,Not Measured,4.2, ,2.3, ,1.1,J,0,Not Measured,0.26,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9013429995798,42.6192010000262,410,Clinton,N. Branch Clinton River,42.619201,-82.901343,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.34,K,0,0,4.3, ,1.1,J,0.3,K,0.53,K,0.31,K,0.64,J,0.18,K,1.9, ,0.79,J B,0.29,J,0,Not Measured,1.4,J,0.52,K,1.8,J,0,Not Measured,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9158300003542,42.600034000169,411,Clinton,Clinton River,42.600034,-82.91583,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.34,K,0,0,6.3, ,4.5, ,0.3,K,0.53,K,0.31,K,2, ,0.18,K,6.5, ,4.7,B,0.59,J,0,Not Measured,3.9, ,5.6, ,5.7, ,0,Not Measured,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.8953999998101,42.6259779995851,412,Clinton,N. Branch Clinton River,42.625978,-82.8954,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.34,K,0,0,3.7, ,1.2,J,0.3,K,0.53,K,0.31,K,0.65,J,0.18,K,1.9, ,0.73,J B,0.26,K,0,Not Measured,1.2,J,0.52,K,1.7,J,0,Not Measured,0.28,K,1.2,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9148039998047,42.5945180003055,413,Clinton,Clinton River,42.594518,-82.914804,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.35,K,0,0,6.4, ,4.8, ,0.49,J,0.55,K,0.32,K,2.3, ,0.19,K,6.6, ,4.8,B,0.65,J,0,Not Measured,4.3, ,5.6, ,6.1, ,0,Not Measured,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9268280003119,42.5986219998055,414,Clinton,Canal Drain,42.598622,-82.926828,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.35,K,0,0,5, ,4.4, ,0.59,J,0.55,K,0.32,K,1.7,J,0.19,K,2.7, ,3.1,B,0.58,J,0,Not Measured,4.1, ,3.6, ,2.1, ,0,Not Measured,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9036760001472,42.5879559998696,415,Clinton,Harrington Drain,42.587956,-82.903676,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.35,K,0,0,10, ,8, ,0.42,J,0.55,K,0.32,K,2.2, ,0.21,J,5.1, ,6,B,1,J,0,Not Measured,5.6, ,7.9, ,4.3, ,0,Not Measured,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9172619998414,42.6089719995582,416,Clinton,Miller Drain,42.608972,-82.917262,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.34,K,0,0,12, ,8.7, ,1.3,J,0.54,K,0.31,K,5.2, ,0.19,K,14, ,7.3,B,0.78,J,0,Not Measured,8.4, ,7.3, ,13, ,0,Not Measured,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9093180004253,42.6004719996831,417,Clinton,N. Branch Clinton River,42.600472,-82.909318,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.37,K,0,0,5.1, ,3.3, ,0.33,K,0.59,K,0.34,K,1.1,J,0.2,K,3.5, ,1.4,J B,0.29,K,0,Not Measured,3.1, ,1.6,J,3, ,0,Not Measured,0.31,K,1.4,K,1.2,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9177560001393,42.6060559999844,418,Clinton,Middle Br. Clinton River,42.606056,-82.917756,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.34,K,0,0,6.8, ,7, ,0.3,K,0.54,K,0.31,K,2.4, ,0.19,K,6.5, ,2.8,B,0.39,J,0,Not Measured,6.7, ,3.2, ,5.4, ,0,Not Measured,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.9141710002914,42.6066660002357,419,Clinton,Middle Br. Clinton River,42.606666,-82.914171,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.31,K,0,0,7, ,7.7, ,0.44,J,0.48,K,0.28,K,2.5, ,0.17,K,7.1, ,2.6,B,0.57,J,0,Not Measured,6.9, ,3.5, ,5.9, ,0,Not Measured,0.26,K,1.1,K,0.97,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.8188759998275,42.6295970001015,420,Lake St. Clair,Lake St. Clair,42.629597,-82.818876,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.32,K,0,0,1.5,J,0.23,J,0.29,K,0.51,K,0.3,K,0.54,J,0.18,K,0.95,J,0.77,J B,0.25,K,0,Not Measured,0.79,K,1.3,J,0.81,J,0,Not Measured,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.823844999647,42.6302210000991,421,Lake St. Clair Shoreline,Tucker-Jones Drain,42.630221,-82.823845,2018/02/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.35,K,0,0,8, ,6.8, ,0.44,J,0.55,K,0.32,K,2.3, ,0.19,K,4.7, ,3.1,B,0.34,J,0,Not Measured,3.6, ,3.2, ,4.1, ,0,Not Measured,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-83.7809780002345,42.1584170000446,422,Raisin,Saline River,42.158417,-83.780978,2018/06/15 00:00:00+00, ,4.2,K,1.9,K,1.6,K,0.33,K,1.8,2.9,0.97,J H,1.1,J H,0.29,K,0.51,K,0.26,K,0.63,J H,0.15,K,1.3,J,0.37,J H B,0.34,J H,0.15,K,1,J,1.2,J H,1.2,J H,0.24,K,0.23,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.7809780002345,42.1584170000446,423,Raisin,Saline River,42.158417,-83.780978,2018/06/15 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.34,K,0,0,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,1.5,J,0.55,J H B,0.28,J H,0.16,K,0.99,J,1.3,J H,1.1,J H,0.24,K,0.23,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-84.0332100001414,41.9083789996911,424,Raisin,S. Br. River Raisin,41.908379,-84.03321,2018/06/14 00:00:00+00, ,5.3,K,2,K,2,K,0.36,K,1.9,3.2,2.9, ,0.78,J,0.32,K,0.56,K,0.33,K,0.51,J,0.19,K,0.86,J,0.52,J B,0.28,K,0.16,K,0.87,K,1.2,J,0.74,J,0.31,K,0.3,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.0343339998142,41.9104170001445,425,Raisin,Wolf Creek,41.910417,-84.034334,2018/06/14 00:00:00+00, ,5.9,K,2.3,K,2.3,K,0.4,K,2.2,3.5,4.4, ,0.91,J,0.35,K,0.62,K,0.36,K,0.66,J,0.22,K,1.2,J,0.46,J B,0.52,J,0.18,K,1.3,J,1,J,1.1,J,0.34,K,0.33,K,1.5,K,1.2,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.931162000326,42.0010220001652,426,Raisin,River Raisin,42.001022,-83.931162,2018/06/14 00:00:00+00, ,5.1,K,2.9,J,2,K,0.34,K,1.9,3,3.3, ,0.79,J,0.3,K,0.54,K,0.31,K,0.83,J,0.64,J,1.3,J,0.56,J B,0.5,J,0.41,J,1.6,J,460, ,1,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
