DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30382104,9-Chloro-perfluorononanoic acid,865-79-2,QDGYPYFSHOUVLE-UHFFFAOYSA-N,"9-Chloro-2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorononanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,"InChI=1S/C9HClF16O2/c10-9(25,26)8(23,24)7(21,22)6(19,20)5(17,18)4(15,16)3(13,14)2(11,12)1(27)28/h(H,27,28)",C9HClF16O2,480.53,479.940958,36,,40,,1,157/514,31.0,514
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50880415,"3-(Perfluorooctyl)-1,2-propenoxide",38565-53-6,HMXSIEIEXLGIET-UHFFFAOYSA-N,"2-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluorononyl)oxirane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1,"InChI=1S/C11H5F17O/c12-4(13,1-3-2-29-3)5(14,15)6(16,17)7(18,19)8(20,21)9(22,23)10(24,25)11(26,27)28/h3H,1-2H2",C11H5F17O,476.133,476.006894,44,,57,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20880124,"N,N-Diethyl-2H-perfluoropropanamine",309-88-6,BNTFCVMJHBNJAR-UHFFFAOYSA-N,"N,N-Diethyl-1,1,2,3,3,3-hexafluoropropan-1-amine",CCN(CC)C(F)(F)C(F)C(F)(F)F,"InChI=1S/C7H11F6N/c1-3-14(4-2)7(12,13)5(8)6(9,10)11/h5H,3-4H2,1-2H3",C7H11F6N,223.162,223.079568,35,,81,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00379546,Methyl 4H-perfluorobutanoate,356-32-1,GUDSBACGSFZSPH-UHFFFAOYSA-N,"Methyl 2,2,3,3,4,4-hexafluorobutanoate",COC(=O)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C5H4F6O2/c1-13-3(12)5(10,11)4(8,9)2(6)7/h2H,1H3",C5H4F6O2,210.075,210.011548,19,,31,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0059798,"1H,1H,11H-Eicosafluoro-1-undecanol",307-70-0,GJYLSFCFHFUODO-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-Icosafluoroundecan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C11H4F20O/c12-2(13)4(16,17)6(20,21)8(24,25)10(28,29)11(30,31)9(26,27)7(22,23)5(18,19)3(14,15)1-32/h2,32H,1H2",C11H4F20O,532.12,531.994278,63,,56,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7059933,Perfluoro(N-methylmorpholine),382-28-5,PQMAKJUXOOVROI-UHFFFAOYSA-N,"2,2,3,3,5,5,6,6-Octafluoro-4-(trifluoromethyl)morpholine",FC(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,"InChI=1S/C5F11NO/c6-1(7)3(10,11)18-4(12,13)2(8,9)17(1)5(14,15)16",C5F11NO,299.043,298.980423,92,,45,,1,0/162,0.0,162
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2044630,Hexafluoropropene oxide trimer,2641-34-1,YSIGVPOSKQLNTO-UHFFFAOYSA-N,"2,3,3,3-Tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoyl fluoride",FC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,"InChI=1/C9F18O3/c10-1(28)2(11,5(15,16)17)29-9(26,27)4(14,7(21,22)23)30-8(24,25)3(12,13)6(18,19)20",C9F18O3,498.067,497.956001,70,,53,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4074932,Perfluoro-2-methyl-3-pentanone,756-13-8,RMLFHPWPTXWZNJ-UHFFFAOYSA-N,"1,1,1,2,2,4,5,5,5-Nonafluoro-4-(trifluoromethyl)pentan-3-one",FC(F)(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C6F12O/c7-2(4(10,11)12,5(13,14)15)1(19)3(8,9)6(16,17)18",C6F12O,316.046,315.975753,86,,63,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60500450,Perfluoro(4-methoxybutanoic acid),863090-89-5,CZTBTZZANBJSLY-UHFFFAOYSA-N,"2,2,3,3,4,4-Hexafluoro-4-(trifluoromethoxy)butanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,"InChI=1S/C5HF9O3/c6-2(7,1(15)16)3(8,9)4(10,11)17-5(12,13)14/h(H,15,16)",C5HF9O3,280.046,279.978197,41,,,,1,6/506,1.0,506
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00194615,"1H,1H,9H-Perfluorononyl acrylate",4180-26-1,QXDKTLFTMZTCKT-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Hexadecafluorononyl prop-2-enoate",FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,"InChI=1S/C12H6F16O2/c1-2-4(29)30-3-6(15,16)8(19,20)10(23,24)12(27,28)11(25,26)9(21,22)7(17,18)5(13)14/h2,5H,1,3H2",C12H6F16O2,486.152,486.011230,48,,40,,1,72/464,16.0,464
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70193675,"2,2,2-Trifluoro-N-(2,2,2-trifluoroethyl)acetamide",407-37-4,OVRXBUODRQZROG-UHFFFAOYSA-N,"2,2,2-Trifluoro-N-(2,2,2-trifluoroethyl)acetamide",FC(F)(F)CNC(=O)C(F)(F)F,"InChI=1S/C4H3F6NO/c5-3(6,7)1-11-2(12)4(8,9)10/h1H2,(H,11,12)",C4H3F6NO,195.064,195.011883,12,,20,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8074659,Decafluorocyclohexene,355-75-9,ZFFLXJVVPHACEG-UHFFFAOYSA-N,"1,2,3,3,4,4,5,5,6,6-Decafluorocyclohex-1-ene",FC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C6F10/c7-1-2(8)4(11,12)6(15,16)5(13,14)3(1,9)10",C6F10,262.05,261.984032,48,1,43,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60591585,"Methyl 2H,2H-perfluorobutyl ether",376-98-7,ZUBVOEGCTVLBQN-UHFFFAOYSA-N,"1,1,1,2,2,3,3-Heptafluoro-4-methoxybutane",COCC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C5H5F7O/c1-13-2-3(6,7)4(8,9)5(10,11)12/h2H2,1H3",C5H5F7O,214.083,214.022862,26,,20,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3059977,Diethyl perfluoroglutarate,424-40-8,MSDPXVBLFJODJO-UHFFFAOYSA-N,Diethyl hexafluoropentanedioate,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC,"InChI=1S/C9H10F6O4/c1-3-18-5(16)7(10,11)9(14,15)8(12,13)6(17)19-4-2/h3-4H2,1-2H3",C9H10F6O4,296.165,296.048328,57,,58,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20870500,"Perfluoro-1,2-dimethylcyclohexane",306-98-9,GHBZJUJZNRLHBI-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4,5,6-Decafluoro-5,6-bis(trifluoromethyl)cyclohexane",FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,"InChI=1S/C8F16/c9-1(7(19,20)21)2(10,8(22,23)24)4(13,14)6(17,18)5(15,16)3(1,11)12",C8F16,400.062,399.974451,59,,40,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10327679,2H-Perfluoroisobutyric acid,564-10-3,RAEAYTICAPHWJW-UHFFFAOYSA-N,"3,3,3-Trifluoro-2-(trifluoromethyl)propanoic acid",OC(=O)C(C(F)(F)F)C(F)(F)F,"InChI=1S/C4H2F6O2/c5-3(6,7)1(2(11)12)4(8,9)10/h1H,(H,11,12)",C4H2F6O2,196.048,195.995898,27,,67,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8052017,Perfluoro-3-(1H-perfluoroethoxy)propane,3330-15-2,CUTPKDUMZWIJKT-UHFFFAOYSA-N,"1,1,1,2,2,3,3-Heptafluoro-3-(1,2,2,2-tetrafluoroethoxy)propane",FC(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,"InChI=1S/C5HF11O/c6-1(2(7,8)9)17-5(15,16)3(10,11)4(12,13)14/h1H",C5HF11O,286.044,285.985174,61,,56,,1,0/162,0.0,162
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90190949,"1,6-Diiodoperfluorohexane",375-80-4,JOQDDLBOAIKFQX-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4,5,5,6,6-Dodecafluoro-1,6-diiodohexane",FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,"InChI=1S/C6F12I2/c7-1(8,3(11,12)5(15,16)19)2(9,10)4(13,14)6(17,18)20",C6F12I2,553.856,553.789780,52,,65,,1,170/461,37.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032646,N-Ethylperfluorooctanesulfonamide,4151-50-2,CCEKAJIANROZEO-UHFFFAOYSA-N,"N-Ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonamide",CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H6F17NO2S/c1-2-28-31(29,30)10(26,27)8(21,22)6(17,18)4(13,14)3(11,12)5(15,16)7(19,20)9(23,24)25/h28H,2H2,1H3",C10H6F17NO2S,527.2,526.984778,206,17,91,12,1,244/1152,21.0,1152
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20188995,1H-Perfluorohexane,355-37-3,XJSRKJAHJGCPGC-UHFFFAOYSA-N,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluorohexane",FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6HF13/c7-1(8)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)19/h1H",C6HF13,320.053,319.987066,66,,59,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8061979,"1H,1H,2H,2H-Perfluorohexyl methacrylate",1799-84-4,TYNRPOFACABVSI-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,6-Nonafluorohexyl 2-methylprop-2-enoate",CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H9F9O2/c1-5(2)6(20)21-4-3-7(11,12)8(13,14)9(15,16)10(17,18)19/h1,3-4H2,2H3",C10H9F9O2,332.166,332.045883,52,,62,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70400078,(Heptafluoropropyl)trimethylsilane,3834-42-2,PKLASFRWKXWKII-UHFFFAOYSA-N,(Heptafluoropropyl)(trimethyl)silane,C[Si](C)(C)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H9F7Si/c1-14(2,3)6(12,13)4(7,8)5(9,10)11/h1-3H3",C6H9F7Si,242.212,242.036174,31,,35,,2,5/460,1.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80375107,11:1 Fluorotelomer alcohol,423-65-4,SHTZQFTXUMCALC-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Tricosafluorododecan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C12H3F23O/c13-2(14,1-36)3(15,16)4(17,18)5(19,20)6(21,22)7(23,24)8(25,26)9(27,28)10(29,30)11(31,32)12(33,34)35/h36H,1H2",C12H3F23O,600.118,599.981662,36,,39,,1,58/505,11.0,505
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047583,Nonafluoro-1-iodobutane,423-39-2,PGRFXXCKHGIFSV-UHFFFAOYSA-N,"1,1,1,2,2,3,3,4,4-Nonafluoro-4-iodobutane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,"InChI=1S/C4F9I/c5-1(6,3(9,10)11)2(7,8)4(12,13)14",C4F9I,345.934,345.890100,94,2,88,1,1,0/162,0.0,162
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40583342,4-[3-(Perfluorobutyl)-1-propyloxy]benzyl alcohol,892154-51-7,FVFREHJGVAWXEQ-UHFFFAOYSA-N,"{4-[(4,4,5,5,6,6,7,7,7-Nonafluoroheptyl)oxy]phenyl}methanol",OCC1=CC=C(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,"InChI=1S/C14H13F9O2/c15-11(16,12(17,18)13(19,20)14(21,22)23)6-1-7-25-10-4-2-9(8-24)3-5-10/h2-5,24H,1,6-8H2",C14H13F9O2,384.242,384.077183,31,,15,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70347030,"5H,5H-Perfluoro-4,6-nonanedione",113116-18-0,NICYPDXBQUERJQ-UHFFFAOYSA-N,"1,1,1,2,2,3,3,7,7,8,8,9,9,9-Tetradecafluorononane-4,6-dione",FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9H2F14O2/c10-4(11,6(14,15)8(18,19)20)2(24)1-3(25)5(12,13)7(16,17)9(21,22)23/h1H2",C9H2F14O2,408.091,407.983124,35,,32,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9041578,Trifluoroacetic acid,76-05-1,DTQVDTLACAAQTR-UHFFFAOYSA-N,Trifluoroacetic acid,OC(=O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",C2HF3O2,114.023,113.992864,170,1138,579,17,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30378880,"2,2-Difluoroethyl triflate",74427-22-8,NKULBUOBGILEAR-UHFFFAOYSA-N,"2,2-Difluoroethyl trifluoromethanesulfonate",FC(F)COS(=O)(=O)C(F)(F)F,"InChI=1S/C3H3F5O3S/c4-2(5)1-11-12(9,10)3(6,7)8/h2H,1H2",C3H3F5O3S,214.11,213.972306,18,,62,,2,7/496,1.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30458858,"Cyclohexafluoropropane-1,3-bis(sulfonyl)imide",84246-29-7,WOAGDWWRYOZHDS-UHFFFAOYSA-N,"4,4,5,5,6,6-Hexafluoro-1lambda~6~,3lambda~6~,2-dithiazinane-1,1,3,3-tetrone",FC1(F)C(F)(F)S(=O)(=O)NS(=O)(=O)C1(F)F,"InChI=1S/C3HF6NO4S2/c4-1(5)2(6,7)15(11,12)10-16(13,14)3(1,8)9/h10H",C3HF6NO4S2,293.15,292.925119,28,,33,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50892417,4H-Perfluorobutanoic acid,679-12-9,ACPUHIQZFSBBGQ-UHFFFAOYSA-N,"2,2,3,3,4,4-Hexafluorobutanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C4H2F6O2/c5-1(6)3(7,8)4(9,10)2(11)12/h1H,(H,11,12)",C4H2F6O2,196.048,195.995898,27,,24,,2,9/497,2.0,497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70379270,1-Propenylperfluoropropane,355-95-3,HVOUHYGSLBPLGT-UHFFFAOYSA-N,"4,4,5,5,6,6,6-Heptafluorohex-2-ene",CC=CC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H5F7/c1-2-3-4(7,8)5(9,10)6(11,12)13/h2-3H,1H3",C6H5F7,210.095,210.027947,27,,,,2,5/198,3.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80597206,"1H,1H,1H,2H-Perfluoro-2-heptanol",914637-05-1,QOYNEVFKTZVANM-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,7,7,7-Undecafluoroheptan-2-ol",CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H5F11O/c1-2(19)3(8,9)4(10,11)5(12,13)6(14,15)7(16,17)18/h2,19H,1H3",C7H5F11O,314.098,314.016475,26,,24,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00379884,"3-(Perfluoro-3-methylbutyl)-1,2-propenoxide",54009-81-3,BKXKCZGEIQKTBI-UHFFFAOYSA-N,"2-[2,2,3,3,4,5,5,5-Octafluoro-4-(trifluoromethyl)pentyl]oxirane",FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)CC1CO1,"InChI=1S/C8H5F11O/c9-4(10,1-3-2-20-3)6(12,13)5(11,7(14,15)16)8(17,18)19/h3H,1-2H2",C8H5F11O,326.109,326.016475,30,,23,,2,6/469,1.0,469
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40320072,Trifluoromethyl trifluoromethanesulfonate,3582-05-6,GVZFDPPAJXHNGL-UHFFFAOYSA-N,Trifluoromethyl trifluoromethanesulfonate,FC(F)(F)OS(=O)(=O)C(F)(F)F,"InChI=1S/C2F6O3S/c3-1(4,5)11-12(9,10)2(6,7)8",C2F6O3S,218.07,217.947234,15,,55,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059832,"1H,1H,7H-Dodecafluoro-1-heptanol",335-99-9,BYKNGMLDSIEFFG-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoroheptan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C7H4F12O/c8-2(9)4(12,13)6(16,17)7(18,19)5(14,15)3(10,11)1-20/h2,20H,1H2",C7H4F12O,332.089,332.007053,67,,72,,1,10/497,2.0,497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90275806,3H-Perfluoro-4-hydroxy-3-penten-2-one,1694-30-0,ZUSKFDORJCVUSD-UHFFFAOYSA-N,"1,1,1,5,5,5-Hexafluoro-4-hydroxypent-3-en-2-one",OC(=CC(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C5H2F6O2/c6-4(7,8)2(12)1-3(13)5(9,10)11/h1,12H",C5H2F6O2,208.059,207.995898,16,,8,,1,3/198,2.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0059879,"1H,1H,5H-Perfluoropentanol",355-80-6,JUGSKHLZINSXPQ-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5-Octafluoropentan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C5H4F8O/c6-2(7)4(10,11)5(12,13)3(8,9)1-14/h2,14H,1H2",C5H4F8O,232.073,232.013440,83,,97,,1,12/505,2.0,505
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50371479,1-Chloro-6-iodoperfluorohexane,16486-97-8,MKLCOZPKBKKNKG-UHFFFAOYSA-N,"1-Chloro-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluoro-6-iodohexane",FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,"InChI=1S/C6ClF12I/c7-5(16,17)3(12,13)1(8,9)2(10,11)4(14,15)6(18,19)20",C6ClF12I,462.4,461.854160,31,,41,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4074855,Bis(perfluoroisopropyl)ketone,813-44-5,GRVMOMUDALILLH-UHFFFAOYSA-N,"1,1,1,2,4,5,5,5-Octafluoro-2,4-bis(trifluoromethyl)pentan-3-one",FC(F)(F)C(F)(C(=O)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,"InChI=1S/C7F14O/c8-2(4(10,11)12,5(13,14)15)1(22)3(9,6(16,17)18)7(19,20)21",C7F14O,366.054,365.972559,53,,50,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4066389,2-Vinyl(1-bromoperfluoroethane),18599-22-9,GVCWGFZDSIWLMO-UHFFFAOYSA-N,"4-Bromo-3,3,4,4-tetrafluorobut-1-ene",FC(F)(Br)C(F)(F)C=C,"InChI=1S/C4H3BrF4/c1-2-3(6,7)4(5,8)9/h2H,1H2",C4H3BrF4,206.966,205.935426,57,,77,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00578936,Methyl perfluoropentyl ketone,2708-07-8,HWGNOHFZECDUBX-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,7,7,7-Undecafluoroheptan-2-one",CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H3F11O/c1-2(19)3(8,9)4(10,11)5(12,13)6(14,15)7(16,17)18/h1H3",C7H3F11O,312.082,312.000825,32,,32,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80310730,Octafluoroadipamide,355-66-8,SVURUIRNGAQISR-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5-Octafluorohexanediamide",NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(N)=O,"InChI=1S/C6H4F8N2O2/c7-3(8,1(15)17)5(11,12)6(13,14)4(9,10)2(16)18/h(H2,15,17)(H2,16,18)",C6H4F8N2O2,288.097,288.014503,36,,44,,2,5/506,1.0,506
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40880388,2-(Perfluorobutyl)ethanethiol,34451-25-7,GQJXVHYUQPXZOL-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,6-Nonafluorohexane-1-thiol",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,"InChI=1S/C6H5F9S/c7-3(8,1-2-16)4(9,10)5(11,12)6(13,14)15/h16H,1-2H2",C6H5F9S,280.15,279.996825,32,,40,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50379576,Methyl tetrafluoro-2-(trifluoromethyl)propionate,680-05-7,CGMUKBZUGMXXEF-UHFFFAOYSA-N,"Methyl 2,3,3,3-tetrafluoro-2-(trifluoromethyl)propanoate",COC(=O)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C5H3F7O2/c1-14-2(13)3(6,4(7,8)9)5(10,11)12/h1H3",C5H3F7O2,228.066,228.002126,28,,55,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80184039,(6H-Perfluorohexyl)methyl acrylate,2993-85-3,QJEJDNMGOWJONG-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoroheptyl prop-2-enoate",FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,"InChI=1S/C10H6F12O2/c1-2-4(23)24-3-6(13,14)8(17,18)10(21,22)9(19,20)7(15,16)5(11)12/h2,5H,1,3H2",C10H6F12O2,386.137,386.017617,44,,48,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90382620,3-(Perfluoroheptyl)propanoic acid,812-70-4,HLBRGVKRZQSQHB-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Pentadecafluorodecanoic acid",OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H5F15O2/c11-4(12,2-1-3(26)27)5(13,14)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)25/h1-2H2,(H,26,27)",C10H5F15O2,442.124,442.005002,51,,30,,1,41/472,9.0,472
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60334479,Perfluorononane,375-96-2,UVWPNDVAQBNQBG-UHFFFAOYSA-N,Icosafluorononane,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9F20/c10-1(11,2(12,13)4(16,17)6(20,21)8(24,25)26)3(14,15)5(18,19)7(22,23)9(27,28)29",C9F20,488.067,487.968063,56,7,42,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50397558,3-(Perfluoroisopropyl)-(2E)-difluoropropenoic acid,103229-89-6,TWDHAMRDYDLSPH-OWOJBTEDSA-N,"(2E)-2,3,4,5,5,5-Hexafluoro-4-(trifluoromethyl)pent-2-enoic acid",OC(=O)C(\F)=C(/F)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C6HF9O2/c7-1(3(16)17)2(8)4(9,5(10,11)12)6(13,14)15/h(H,16,17)/b2-1+",C6HF9O2,276.058,275.983283,25,,26,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5059874,Perfluoromethylcyclohexane,355-02-2,QIROQPWSJUXOJC-UHFFFAOYSA-N,Undecafluoro(trifluoromethyl)cyclohexane,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C7F14/c8-1(7(19,20)21)2(9,10)4(13,14)6(17,18)5(15,16)3(1,11)12",C7F14,350.055,349.977644,101,12,70,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60238701,Perfluoropinacol,918-21-8,GKDCWKGUOZVDFX-UHFFFAOYSA-N,"1,1,1,4,4,4-Hexafluoro-2,3-bis(trifluoromethyl)butane-2,3-diol",OC(C(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C6H2F12O2/c7-3(8,9)1(19,4(10,11)12)2(20,5(13,14)15)6(16,17)18/h19-20H",C6H2F12O2,334.061,333.986317,32,,59,,1,121/299,40.0,299
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70880230,"((2,2,3,3-Tetrafluoropropoxy)methyl)oxirane",19932-26-4,DATKALAKXGFGPI-UHFFFAOYSA-N,"2-[(2,2,3,3-Tetrafluoropropoxy)methyl]oxirane",FC(F)C(F)(F)COCC1CO1,"InChI=1S/C6H8F4O2/c7-5(8)6(9,10)3-11-1-4-2-12-4/h4-5H,1-3H2",C6H8F4O2,188.122,188.046042,36,,65,,1,8/461,2.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60880143,"1,2-Dibromohexafluoropropane",661-95-0,KTULQNFKNLFOHL-UHFFFAOYSA-N,"1,2-Dibromo-1,1,2,3,3,3-hexafluoropropane",FC(F)(F)C(F)(Br)C(F)(F)Br,"InChI=1S/C3Br2F6/c4-1(6,2(5,7)8)3(9,10)11",C3Br2F6,309.831,307.827095,51,,55,,1, ,,
